,id,sequence,sitzung,speaker,speaker_cleaned,speaker_fp,speaker_key,speaker_party,text,top,top_id,type,wahlperiode
41,118013,41,126,Karin Binder [DIE LINKE],Karin Binder,karin-binder,607.0,linke,Was ist denn das dann?,TOP 1 Befragung der Bundesregierung,2326,poi,18
42,118014,42,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,Das ist die gemeinsame Auffassung des Bundesamtes für Migration und Flüchtlinge und der Gerichte.,TOP 1 Befragung der Bundesregierung,2326,speech,18
43,118015,43,126,Volker Beck (Köln) [BÜNDNIS 90/DIE GRÜNEN],Volker Beck,volker-beck,614.0,gruene,Die Genfer Flüchtlingskonvention ist ja nicht politische Verfolgung!,TOP 1 Befragung der Bundesregierung,2326,poi,18
44,118016,44,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Die Tatsache, dass das kein Tatbestand politischer Verfolgung ist, ist gemeinsame Auffassung aller europäischen Länder, sodass Sie vielleicht einmal überlegen sollten, ob und wie lange Sie diese Position noch aufrechterhalten, zumal vermutlich auch nicht unerhebliche rot-grün regierte Länder dem im Bundesrat zustimmen werden, wie sie erklärt haben.",TOP 1 Befragung der Bundesregierung,2326,speech,18
45,118017,45,126,Volker Beck (Köln) [BÜNDNIS 90/DIE GRÜNEN],Volker Beck,volker-beck,614.0,gruene,Das ändert doch nichts an den Tatsachen vor Ort!,TOP 1 Befragung der Bundesregierung,2326,poi,18
46,118018,46,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Jetzt zur zweiten Frage. Ihre Frage zu Senegal und Ghana kann ich aus dem Stand nicht beantworten. Die Antwort reiche ich Ihnen gerne schriftlich nach. Ich will Ihnen aber sagen, dass es auch auf Wunsch der Grünen Teil des Kompromisses ist, dass die Einstufung der sicheren Herkunftsstaaten alle zwei Jahre überprüft wird.",TOP 1 Befragung der Bundesregierung,2326,speech,18
47,118019,47,126,Volker Beck (Köln) [BÜNDNIS 90/DIE GRÜNEN],Volker Beck,volker-beck,614.0,gruene,Das verlangt die EU von uns!,TOP 1 Befragung der Bundesregierung,2326,poi,18
48,118020,48,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,Dabei spielt die menschenrechtliche Lage in den Staaten natürlich eine entscheidende Rolle.,TOP 1 Befragung der Bundesregierung,2326,speech,18
49,118021,49,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Frau Hänsel.,TOP 1 Befragung der Bundesregierung,2326,chair,18
50,118022,50,126,Heike Hänsel (DIE LINKE),Heike Hänsel,heike-hansel,334.0,linke,"Danke schön. - Herr de Maizière, die Rückkehr zum Prinzip „Sachleistungen statt Geldleistungen“ für diejenigen, bei denen abzusehen ist, dass sie kein Bleiberecht erhalten, lässt die Einrichtungen vor Ort stöhnen. Das ist eigentlich eine weltfremde Entscheidung. In den Erstaufnahmeeinrichtungen in Baden-Württemberg, die ich besucht habe, war man heilfroh darüber, dass Sie das Geldleistungsprinzip umgesetzt haben, weil man dadurch den bürokratischen Aufwand enorm verringern konnte. Ich finde, es ist ein Unding, dass Sie die Einrichtungen, die es jetzt ohnehin mit viel mehr Menschen zu tun haben - in Meßstetten und Ellwangen haben wir eine drei- bis vierfache Belegung -, jetzt zwingen, zum Prinzip der Sachleistungen zurückzukehren. Das ist wirklich aberwitzig. Außerdem kostet das viel mehr. Ich würde gerne von Ihnen wissen: Wie hoch schätzen Sie den durch die Rückkehr zum Sachleistungsprinzip bedingten personellen und finanziellen Mehraufwand? Das ist Verschleuderung von Steuergeldern und wirklich eine Zumutung für die Betroffenen, die mit dem Geld vielleicht gerne ein Buch oder sonst etwas gekauft hätten. Sie sind, bei dem bisschen Geld, das sie an Unterstützung bekommen, fremdbestimmt.",TOP 1 Befragung der Bundesregierung,2326,speech,18
51,118023,51,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Frau Abgeordnete, natürlich ist die Auszahlung von Geld unbürokratisch und effektiv. Das ist nur nicht das alleinige Kriterium. Es gibt einen Zielkonflikt: Einerseits sind Geldleistungen unbürokratisch und effektiv; andererseits sind sie ein Anreiz, weil genau dieses Geld dem Schlepper gezahlt werden kann, weil dieses Geld in das Heimatland geschickt werden kann oder für Dinge ausgegeben werden kann, für die es nicht vorgesehen ist. Wir diskutieren streitig über den Pull-Effekt des Taschengeldes. Ich kann nur sagen, dass der serbische Ministerpräsident uns dringend sagt, dass ein Taschengeld für drei, vier Personen von 500 bis 600 Euro für die serbische Bevölkerung einen Pull-Effekt darstellt.

Deswegen haben wir einen Kompromiss geschlossen - auch mit dem Ministerpräsidenten des Landes Baden-Württemberg -, der Folgendes vorsieht: In Erstaufnahmeeinrichtungen soll, soweit verwaltungsmäßig vertretbar - so ist, glaube ich, in etwa die Formulierung -, das Taschengeld in Form von Sachleistungen oder Wertgutscheinen vergeben werden. In den Gemeinschaftseinkünften kann so verfahren werden. Das ist also eine Sollregelung - mit einer Abwägungsmöglichkeit in Bezug auf den verwaltungsmäßigen Aufwand - bzw. eine Kannregelung. Ich finde, das ist eine klare Botschaft, und so wird es den Ländern trotzdem ermöglicht, die Regelung mit einem vertretbaren Verwaltungsaufwand anzuwenden.",TOP 1 Befragung der Bundesregierung,2326,speech,18
52,118024,52,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Darf ich uns zwischendurch einmal im Interesse der Verständlichkeit für die interessierte Öffentlichkeit empfehlen, dass wir statt von „Pull-Effekten“, -",TOP 1 Befragung der Bundesregierung,2326,chair,18
53,118025,53,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,Sogeffekte.,TOP 1 Befragung der Bundesregierung,2326,speech,18
54,118026,54,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"- „Push-Effekten“ und „Hotspots“ von den Sachverhalten reden, die wir damit meinen?

(Beifall bei Abgeordneten der SPD, der LINKEN und des BÜNDNISSES 90/DIE GRÜNEN",TOP 1 Befragung der Bundesregierung,2326,chair,18
55,118027,55,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,Das nehme ich gerne an.,TOP 1 Befragung der Bundesregierung,2326,speech,18
56,118028,56,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Die Kollegin Klein-Schmeink stellt die nächste Frage.,TOP 1 Befragung der Bundesregierung,2326,chair,18
57,118029,57,126,Maria Klein-Schmeink (BÜNDNIS 90/DIE GRÜNEN),Maria Klein-Schmeink,maria-klein-schmeink,195.0,gruene,"Herr Minister, viele Asylsuchende leiden unter den Erfahrungen, die sie im Bürgerkrieg oder während der Flucht gemacht haben. Viele erlitten dadurch Traumata und sehr schwerwiegende psychische Störungen. Für die Gruppe der Asylsuchenden, die länger als 15 Monate in Deutschland sind, sehen Sie jetzt dankenswerterweise die Möglichkeit einer besseren psychologischen Betreuung vor. Für mich stellt sich die Frage: Warum nur für diesen Personenkreis? Alle wissen, dass es ohne Behandlung zu Chronifizierungen, also zu dauerhaften Schäden, kommen kann. Ferner wissen wir, dass die Integration dadurch beeinträchtigt wird und diese schwerwiegenden Erkrankungen durch den Aufenthalt in großen Einrichtungen massiv verstärkt werden können. Auch wissen wir, dass der Aufenthalt in solchen Einrichtungen ein Auslöser für die Krankheit sein kann. Was schlagen Sie vor, um der Gruppe derjenigen, die noch keine 15 Monate in Deutschland sind, eine wirksame Hilfe zuteilwerden zu lassen?",TOP 1 Befragung der Bundesregierung,2326,speech,18
58,118030,58,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Ich habe mich gerade rückversichert, weil ich in der Frage fachlich nicht so fit bin; dafür bitte ich um Verständnis. Deswegen kann ich Ihnen die Frage nicht abschließend beantworten.

Jedenfalls haben wir eine deutliche Verbesserung der gesundheitlichen Versorgung, weil wir erstmalig auch die Behandlung solcher Traumata in den Leistungskatalog aufnehmen. Eine Verbesserung gibt es auch beim Impfschutz.

Es ist ein wichtiger Punkt, dass wir die Fähigkeiten von Asylbewerbern, etwa aus Syrien, gerade im medizinischen Bereich auch zur Betreuung der Asylbewerber selbst nutzen. Dabei gibt es Anerkennungsprobleme und vieles andere mehr, aber ich halte das für ein wichtiges Element. Ich weise auch darauf hin, dass von den unbegleiteten Minderjährigen besonders viele unter Traumata leiden. Das ist insgesamt ein sehr schwieriges Thema.

Die Antwort auf die Frage nach der Differenzierung „bis 15 Monate“ bzw. „nach 15 Monaten“ würde ich gerne schriftlich nachreichen.

Ich würde gern, Herr Präsident, Ihre Anregung aufgreifen und erklären: Pull-Effekt heißt Sogeffekt. Wenn man Maßnahmen ergreift, die ein Land besonders attraktiv machen, dann löst allein diese Attraktivität einen Sog aus, in dieses Land zu kommen. Das nennt man neudeutsch Pull-Effekt.",TOP 1 Befragung der Bundesregierung,2326,speech,18
59,118031,59,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,"Das Schöne an dieser Klarstellung ist, dass es die tröstliche Gewissheit vermittelt, dass im Deutschen Sachverhalte ähnlich kurz und präzise beschrieben werden können wie im Englischen auch, sodass die Notwendigkeit gar nicht besteht, sich an dieser Stelle anderswo zu bedienen.",TOP 1 Befragung der Bundesregierung,2326,chair,18
60,118032,60,126,,,,,,"Beifall bei Abgeordneten der CDU/CSU, der SPD und des BÜNDNISSES 90/DIE GRÜNEN",TOP 1 Befragung der Bundesregierung,2326,poi,18
61,118033,61,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,Wohl war.,TOP 1 Befragung der Bundesregierung,2326,speech,18
62,118034,62,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Frau Binder.,TOP 1 Befragung der Bundesregierung,2326,chair,18
63,118035,63,126,Karin Binder (DIE LINKE),Karin Binder,karin-binder,607.0,linke,"Herr Minister, mir will eines nicht in den Kopf. Mir ist nicht klar, was uns daran hindert, Flüchtlingen aus Ländern wie Syrien, Irak oder Eritrea, bei denen die Anerkennungsquote bei 99 bis 100 Prozent liegt, die Möglichkeit zu eröffnen, beispielsweise bei Bekannten oder Verwandten, die bereits in Deutschland sind, zu wohnen oder tatsächlich eine eigene Wohnung anzumieten, um die Gemeinden, die Anwohnerinnen und Anwohner, die im Umfeld einer Erstaufnahmeeinrichtung leben, und auch die Beschäftigten in diesen Einrichtungen zu entlasten. Ich denke, es wäre für viele Menschen eine Erleichterung, wenn sie sich selbst eine Unterkunft suchen könnten. Das wäre gleichzeitig auch eine Entlastung für die Menschen, die im Umfeld einer Erstaufnahmeeinrichtung wohnen, die dadurch, dass dort Hunderte oder Tausende von Menschen auf einen Schlag in einer Massenunterkunft zusammengepfercht werden, auch einer extremen Belastung ausgesetzt sind. Was hindert uns daran, hierbei eine andere Vorgehensweise zu wählen?",TOP 1 Befragung der Bundesregierung,2326,speech,18
64,118036,64,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Frau Abgeordnete, das hört sich nur auf den ersten Blick überzeugend an. Ich habe darüber auch mit Pro Asyl schon viel diskutiert.

Erstens müssen wir feststellen, ob es sich um einen Syrer handelt. Das hört sich einfach an, ist aber nicht immer einfach, weil zum Teil keine Dokumente vorliegen und etliche behaupten, Syrer zu sein, ohne es tatsächlich zu sein.

Das zweite Argument ist: Wir müssen die großen Lasten, die mit einer solch großen Zahl von Asylbewerbern verbunden sind, fair zwischen den Bundesländern aufteilen. Die syrischen Gemeinden - jetzt hätte ich fast gesagt, Herr Präsident: die syrischen Communitys -, in denen es viele Syrer gibt, haben natürlich eine größere Anziehungskraft als Gemeinden, in denen es keine Syrer gibt. Würden wir aber sagen: „Da dürfen alle sofort hin“, dann hätten wir eine derartige Sonderbelastung der Ballungsgebiete, beispielsweise in Nordrhein-Westfalen und anderswo,",TOP 1 Befragung der Bundesregierung,2326,speech,18
65,118037,65,126,Heike Hänsel [DIE LINKE],Heike Hänsel,heike-hansel,334.0,linke,Finanzausgleich!,TOP 1 Befragung der Bundesregierung,2326,poi,18
66,118038,66,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,dass das mit einer fairen Lastenverteilung in Deutschland - insbesondere während des Asylverfahrens - meines Erachtens nicht vereinbar ist.,TOP 1 Befragung der Bundesregierung,2326,speech,18
67,118039,67,126,Heike Hänsel [DIE LINKE],Heike Hänsel,heike-hansel,334.0,linke,Viel zu bürokratisch!,TOP 1 Befragung der Bundesregierung,2326,poi,18
68,118040,68,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Frau Haßelmann.,TOP 1 Befragung der Bundesregierung,2326,chair,18
69,118041,69,126,Britta Haßelmann (BÜNDNIS 90/DIE GRÜNEN),Britta Haßelmann,britta-haßelmann,547.0,gruene,"Danke, Herr Präsident. - Herr Minister, zum einen habe ich Ihre Ausführungen zum Sachleistungsprinzip im Gesetz so nicht gefunden. Ich wäre daran interessiert, dass Sie mir die Fundstelle nennen.

Meine eigentliche Frage bezieht sich auf Ihre Formulierung hinsichtlich des „atmenden Finanzierungssystems“.",TOP 1 Befragung der Bundesregierung,2326,speech,18
70,118042,70,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,Ja.,TOP 1 Befragung der Bundesregierung,2326,speech,18
71,118043,71,126,Britta Haßelmann (BÜNDNIS 90/DIE GRÜNEN),Britta Haßelmann,britta-haßelmann,547.0,gruene,"Kann man das so verstehen, dass Sie sagen, die Finanzierungsvereinbarung beläuft sich am Ende klar auf eine Spitzabrechnung?",TOP 1 Befragung der Bundesregierung,2326,speech,18
72,118044,72,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Ich habe gerade in meinen Unterlagen geblättert, kann das jetzt jedoch nicht gleichzeitig machen. Das klären wir, wenn Sie einverstanden sind, bilateral.

Ich habe das politische Dokument zitiert: „Soll, soweit verwaltungsmäßig vertretbar“, oder so ähnlich, und „kann“ bei den anderen.",TOP 1 Befragung der Bundesregierung,2326,speech,18
73,118045,73,126,Britta Haßelmann [BÜNDNIS 90/DIE GRÜNEN],Britta Haßelmann,britta-haßelmann,547.0,gruene,"Ich kenne beide Dokumente, deshalb frage ich Sie!",TOP 1 Befragung der Bundesregierung,2326,poi,18
74,118046,74,126,"Dr. Thomas de Maizière, Bundesminister des Innern",Dr. Thomas de Maizière,thomas-de-maiziere,259.0,,"Zur zweiten Frage: Es ist in der Tat eine Spitzabrechnung vorgesehen. Der Mechanismus ist, dass die Länder Abschläge bekommen und im Folgejahr spitz abgerechnet wird. Wenn es im Laufe des Jahres erhebliche Differenzen gibt, dann kann man darüber reden. Es ist besprochen worden, dass man zwischendurch Abschläge verringert oder erhöht oder einen Ausgleich vornimmt. Aber die Spitzabrechnung war ein besonderer Wunsch der Länder.

Herr Präsident, Spitzabrechnung ist auch ein Ausdruck, den ich vielleicht erklären sollte. Das bedeutet: Es gibt Geld pro Asylbewerber, und zwar in einem bestimmten Land; denn in einem Bundesland dauern die Verfahren wegen des BAMF oder der unterschiedlichen Herkunftsstaaten der Asylbewerber länger als in einem anderen Land. Das soll nicht mit einem Durchschnitt nivelliert werden, sondern es gibt im Nachhinein eine Spitzabrechnung pro Asylbewerber pro Bundesland.",TOP 1 Befragung der Bundesregierung,2326,speech,18
75,118047,75,126,Präsident Dr. Norbert Lammert,Dr. Norbert Lammert,norbert-lammert,494.0,,Frau Keul.,TOP 1 Befragung der Bundesregierung,2326,chair,18
76,118048,76,126,Katja Keul (BÜNDNIS 90/DIE GRÜNEN),Katja Keul,katja-keul,201.0,gruene,"Erlauben Sie eine kurze Vorbemerkung zu dem eingangs zitierten Urteil des Bundesverfassungsgerichts. Herr de Maizière, Sie als Verfassungsminister wissen genauso wie ich, dass dieses Urteil auf Artikel 1 Grundgesetz beruht und dass es sich mit Artikel 1 genauso verhält wie mit Artikel 16. Beide kennen keine Obergrenzen. Ich verweise nur auf das Zitat der Kanzlerin.",TOP 1 Befragung der Bundesregierung,2326,speech,18
77,118049,77,126,,,,,,Beifall beim BÜNDNIS 90/DIE GRÜNEN und bei der LINKEN,TOP 1 Befragung der Bundesregierung,2326,poi,18
78,118050,78,126,Katja Keul (BÜNDNIS 90/DIE GRÜNEN),Katja Keul,katja-keul,201.0,gruene,"Meine eigentliche Frage knüpft an die Frage der Kollegin Pothmer an. Wir lesen ja in der Begründung - im Gesetz leider nicht, weil Sie da auf eine Verordnung verweisen -, dass die Integrationsleistungen denen zur Verfügung stehen sollen, deren Antrag auf Asyl voraussichtlich Erfolg haben wird. Ich frage mich: Wie wollen Sie diese Erfolgsaussichten feststellen? In einem gesonderten Verfahren? Wir haben doch im Augenblick schon genug zu tun, überhaupt das Asylverfahren voranzutreiben. Jetzt muss dann quasi im Vorverfahren des Asylverfahrens geprüft werden, ob das Asylverfahren gute Aussichten auf Erfolg hat, oder wie muss ich mir das praktisch vorstellen?",TOP 1 Befragung der Bundesregierung,2326,speech,18
